2022-02-02 00:39:18,401 | itj_planning | INFO | planning.run.py started with args: Namespace(buffers_for_free_motions=False, debug=False, design_dir='210419_HyparHut', diagnosis=False, draw_mp_exploration=False, load_external_movements=True, low_res=False, movement_id=None, mp_algorithm='birrt', problem='Shelter_process.json', problem_subdir='.', quiet=False, reachable_range=[0.2, 2.4], reinit_tool=True, rrt_iterations=400, seq_n=None, smooth=True, solve_mode='nonlinear', solve_timeout=3600.0, step_sim=False, viewer=False, watch=False, write=True)
2022-02-02 07:47:34,271 | itj_planning | ERROR | No linear movement found for RoboticLinearMovement(#A533_M2, Linear retract after picking up Screwdriver ('s1'), traj 0).
2022-02-02 07:47:34,271 | itj_planning | INFO | No plan found for A533_M2 after 1 attempts. RoboticLinearMovement(#A533_M2, Linear retract after picking up Screwdriver ('s1'), traj 0)
2022-02-02 07:47:34,271 | itj_planning | INFO | A plan NOT found using nonlinear planning at stage 2 for (seq_n=37) beam b37!
2022-02-02 07:47:34,271 | itj_planning | INFO | [31mReturn success: False[0m
2022-02-02 07:47:35,749 | itj_planning | INFO | [34mProcess json parsed from c:\users\leungp\documents\github\integral_timber_joints\external\itj_design_study\210419_HyparHut\Shelter_process.json[0m
2022-02-02 07:47:38,757 | itj_planning | INFO | ##########
2022-02-02 07:47:38,757 | itj_planning | INFO | Beam b37 | nonlinear | Trail #4 | time 713.79
2022-02-02 07:47:53,313 | itj_planning | INFO | FreeMovement: Robot start conf is NOT specified in RoboticFreeMovement(#A515_M0, Free Move for Toolchanger to approach Storage Frame of SL1_G200 ('s4'), to pick tool from storage., traj 0), we will sample an IK conf based on the given t0cp frame.
2022-02-02 07:48:05,021 | itj_planning | INFO | FreeMovement: Robot end conf is NOT specified in RoboticFreeMovement(#A519_M1, Free Move to reorient Beam ('b37'), traj 0), we will sample an IK conf based on the given t0cp frame.
2022-02-02 07:50:29,806 | itj_planning | INFO | ---
2022-02-02 07:50:29,806 | itj_planning | INFO | [32m#91 movements written to c:\users\leungp\documents\github\integral_timber_joints\external\itj_design_study\210419_HyparHut\results\movements[0m
2022-02-02 07:50:37,950 | itj_planning | INFO | ---
2022-02-02 07:50:37,950 | itj_planning | INFO | [32mProcess written to c:\users\leungp\documents\github\integral_timber_joints\external\itj_design_study\210419_HyparHut\results\Shelter_process.json[0m
2022-02-02 07:54:20,210 | itj_planning | INFO | ---
2022-02-02 07:54:20,210 | itj_planning | INFO | [32m#11 movements written to c:\users\leungp\documents\github\integral_timber_joints\external\itj_design_study\210419_HyparHut\results\smoothed_movements[0m
2022-02-02 07:54:28,254 | itj_planning | INFO | ---
2022-02-02 07:54:28,254 | itj_planning | INFO | [32mProcess written to c:\users\leungp\documents\github\integral_timber_joints\external\itj_design_study\210419_HyparHut\results\Shelter_process.json[0m
2022-02-02 07:54:28,254 | itj_planning | INFO | A plan has been found for (seq_n=37) beam id b37!
2022-02-02 07:54:28,254 | itj_planning | INFO | [32mReturn success: True[0m
2022-02-02 07:54:28,254 | itj_planning | INFO | --------------------
2022-02-02 07:54:28,254 | itj_planning | INFO | ##########
2022-02-02 07:54:28,254 | itj_planning | INFO | Beam b38 | nonlinear | Trail #0 | time 0.00
2022-02-02 07:54:42,590 | itj_planning | INFO | FreeMovement: Robot end conf is NOT specified in RoboticFreeMovement(#A539_M1, Free Move to reorient Beam ('b38'), traj 0), we will sample an IK conf based on the given t0cp frame.
2022-02-02 07:56:22,439 | itj_planning | INFO | ---
2022-02-02 07:56:22,439 | itj_planning | INFO | [32m#51 movements written to c:\users\leungp\documents\github\integral_timber_joints\external\itj_design_study\210419_HyparHut\results\movements[0m
2022-02-02 07:56:34,991 | itj_planning | INFO | ---
2022-02-02 07:56:34,991 | itj_planning | INFO | [32mProcess written to c:\users\leungp\documents\github\integral_timber_joints\external\itj_design_study\210419_HyparHut\results\Shelter_process.json[0m
2022-02-02 07:58:56,704 | itj_planning | INFO | ---
2022-02-02 07:58:56,704 | itj_planning | INFO | [32m#7 movements written to c:\users\leungp\documents\github\integral_timber_joints\external\itj_design_study\210419_HyparHut\results\smoothed_movements[0m
2022-02-02 07:59:08,547 | itj_planning | INFO | ---
2022-02-02 07:59:08,547 | itj_planning | INFO | [32mProcess written to c:\users\leungp\documents\github\integral_timber_joints\external\itj_design_study\210419_HyparHut\results\Shelter_process.json[0m
2022-02-02 07:59:08,547 | itj_planning | INFO | A plan has been found for (seq_n=38) beam id b38!
2022-02-02 07:59:08,547 | itj_planning | INFO | [32mReturn success: True[0m
2022-02-02 07:59:08,547 | itj_planning | INFO | --------------------
2022-02-02 07:59:08,547 | itj_planning | INFO | ##########
2022-02-02 07:59:08,547 | itj_planning | INFO | Beam b39 | nonlinear | Trail #0 | time 0.00
2022-02-02 07:59:24,584 | itj_planning | INFO | FreeMovement: Robot end conf is NOT specified in RoboticFreeMovement(#A551_M1, Free Move to reorient Beam ('b39'), traj 0), we will sample an IK conf based on the given t0cp frame.
2022-02-02 08:01:19,852 | itj_planning | INFO | ---
2022-02-02 08:01:19,852 | itj_planning | INFO | [32m#71 movements written to c:\users\leungp\documents\github\integral_timber_joints\external\itj_design_study\210419_HyparHut\results\movements[0m
2022-02-02 08:01:32,326 | itj_planning | INFO | ---
2022-02-02 08:01:32,326 | itj_planning | INFO | [32mProcess written to c:\users\leungp\documents\github\integral_timber_joints\external\itj_design_study\210419_HyparHut\results\Shelter_process.json[0m
2022-02-02 08:03:49,273 | itj_planning | INFO | ---
2022-02-02 08:03:49,273 | itj_planning | INFO | [32m#9 movements written to c:\users\leungp\documents\github\integral_timber_joints\external\itj_design_study\210419_HyparHut\results\smoothed_movements[0m
2022-02-02 08:04:01,748 | itj_planning | INFO | ---
2022-02-02 08:04:01,748 | itj_planning | INFO | [32mProcess written to c:\users\leungp\documents\github\integral_timber_joints\external\itj_design_study\210419_HyparHut\results\Shelter_process.json[0m
2022-02-02 08:04:01,748 | itj_planning | INFO | A plan has been found for (seq_n=39) beam id b39!
2022-02-02 08:04:01,748 | itj_planning | INFO | [32mReturn success: True[0m
2022-02-02 08:04:01,748 | itj_planning | INFO | --------------------
2022-02-02 08:04:01,748 | itj_planning | INFO | ##########
2022-02-02 08:04:01,748 | itj_planning | INFO | Beam b40 | nonlinear | Trail #0 | time 0.00
2022-02-02 08:04:16,698 | itj_planning | INFO | FreeMovement: Robot end conf is NOT specified in RoboticFreeMovement(#A567_M1, Free Move to reorient Beam ('b40'), traj 0), we will sample an IK conf based on the given t0cp frame.
2022-02-02 08:06:05,025 | itj_planning | INFO | ---
2022-02-02 08:06:05,025 | itj_planning | INFO | [32m#51 movements written to c:\users\leungp\documents\github\integral_timber_joints\external\itj_design_study\210419_HyparHut\results\movements[0m
2022-02-02 08:06:17,544 | itj_planning | INFO | ---
2022-02-02 08:06:17,544 | itj_planning | INFO | [32mProcess written to c:\users\leungp\documents\github\integral_timber_joints\external\itj_design_study\210419_HyparHut\results\Shelter_process.json[0m
2022-02-02 08:08:36,840 | itj_planning | INFO | ---
2022-02-02 08:08:36,840 | itj_planning | INFO | [32m#7 movements written to c:\users\leungp\documents\github\integral_timber_joints\external\itj_design_study\210419_HyparHut\results\smoothed_movements[0m
2022-02-02 08:08:49,363 | itj_planning | INFO | ---
2022-02-02 08:08:49,363 | itj_planning | INFO | [32mProcess written to c:\users\leungp\documents\github\integral_timber_joints\external\itj_design_study\210419_HyparHut\results\Shelter_process.json[0m
2022-02-02 08:08:49,363 | itj_planning | INFO | A plan has been found for (seq_n=40) beam id b40!
2022-02-02 08:08:49,363 | itj_planning | INFO | [32mReturn success: True[0m
2022-02-02 08:08:49,363 | itj_planning | INFO | --------------------
2022-02-02 08:08:49,363 | itj_planning | INFO | ##########
2022-02-02 08:08:49,363 | itj_planning | INFO | Beam b41 | nonlinear | Trail #0 | time 0.00
2022-02-02 08:09:04,957 | itj_planning | INFO | FreeMovement: Robot end conf is NOT specified in RoboticFreeMovement(#A579_M1, Free Move to reorient Beam ('b41'), traj 0), we will sample an IK conf based on the given t0cp frame.
2022-02-02 08:11:13,345 | itj_planning | ERROR | No free movement found for RoboticFreeMovement(#A579_M1, Free Move to reorient Beam ('b41'), traj 0).
2022-02-02 08:11:13,347 | itj_planning | INFO | No plan found for A579_M1 after 1 attempts. RoboticFreeMovement(#A579_M1, Free Move to reorient Beam ('b41'), traj 0)
2022-02-02 08:11:13,348 | itj_planning | INFO | A plan NOT found using nonlinear planning at stage 4 for (seq_n=41) beam b41!
2022-02-02 08:11:13,348 | itj_planning | INFO | [31mReturn success: False[0m
2022-02-02 08:11:14,611 | itj_planning | INFO | [34mProcess json parsed from c:\users\leungp\documents\github\integral_timber_joints\external\itj_design_study\210419_HyparHut\Shelter_process.json[0m
2022-02-02 08:11:17,636 | itj_planning | INFO | ##########
2022-02-02 08:11:17,636 | itj_planning | INFO | Beam b41 | nonlinear | Trail #1 | time 148.27
2022-02-02 08:11:28,604 | itj_planning | INFO | FreeMovement: Robot start conf is NOT specified in RoboticFreeMovement(#A575_M0, Free Move for Toolchanger to approach Storage Frame of SL1_G200 ('s4'), to pick tool from storage., traj 0), we will sample an IK conf based on the given t0cp frame.
2022-02-02 08:11:33,599 | itj_planning | INFO | FreeMovement: Robot end conf is NOT specified in RoboticFreeMovement(#A579_M1, Free Move to reorient Beam ('b41'), traj 0), we will sample an IK conf based on the given t0cp frame.
2022-02-02 08:14:01,295 | itj_planning | ERROR | No free movement found for RoboticFreeMovement(#A584_M0, Free Move to reach Storage Approach Frame of SL1_G200 ('s4'), to place tool in storage., traj 0).
2022-02-02 08:14:01,295 | itj_planning | INFO | No plan found for A584_M0 after 1 attempts. RoboticFreeMovement(#A584_M0, Free Move to reach Storage Approach Frame of SL1_G200 ('s4'), to place tool in storage., traj 0)
2022-02-02 08:14:01,295 | itj_planning | INFO | A plan NOT found using nonlinear planning at stage 4 for (seq_n=41) beam b41!
2022-02-02 08:14:01,295 | itj_planning | INFO | [31mReturn success: False[0m
2022-02-02 08:14:02,886 | itj_planning | INFO | [34mProcess json parsed from c:\users\leungp\documents\github\integral_timber_joints\external\itj_design_study\210419_HyparHut\Shelter_process.json[0m
2022-02-02 08:14:05,958 | itj_planning | INFO | ##########
2022-02-02 08:14:05,958 | itj_planning | INFO | Beam b41 | nonlinear | Trail #2 | time 316.60
2022-02-02 08:14:17,377 | itj_planning | INFO | FreeMovement: Robot start conf is NOT specified in RoboticFreeMovement(#A575_M0, Free Move for Toolchanger to approach Storage Frame of SL1_G200 ('s4'), to pick tool from storage., traj 0), we will sample an IK conf based on the given t0cp frame.
2022-02-02 08:14:24,399 | itj_planning | INFO | FreeMovement: Robot end conf is NOT specified in RoboticFreeMovement(#A579_M1, Free Move to reorient Beam ('b41'), traj 0), we will sample an IK conf based on the given t0cp frame.
2022-02-02 08:17:06,713 | itj_planning | ERROR | No free movement found for RoboticFreeMovement(#A582_M0, Free Move to bring Beam ('b41') to assemble_approach position on structure., traj 0).
2022-02-02 08:17:06,713 | itj_planning | INFO | No plan found for A582_M0 after 1 attempts. RoboticFreeMovement(#A582_M0, Free Move to bring Beam ('b41') to assemble_approach position on structure., traj 0)
2022-02-02 08:17:06,713 | itj_planning | INFO | A plan NOT found using nonlinear planning at stage 4 for (seq_n=41) beam b41!
2022-02-02 08:17:06,713 | itj_planning | INFO | [31mReturn success: False[0m
2022-02-02 08:17:08,195 | itj_planning | INFO | [34mProcess json parsed from c:\users\leungp\documents\github\integral_timber_joints\external\itj_design_study\210419_HyparHut\Shelter_process.json[0m
2022-02-02 08:17:11,249 | itj_planning | INFO | ##########
2022-02-02 08:17:11,249 | itj_planning | INFO | Beam b41 | nonlinear | Trail #3 | time 501.89
2022-02-02 08:17:22,187 | itj_planning | INFO | FreeMovement: Robot start conf is NOT specified in RoboticFreeMovement(#A575_M0, Free Move for Toolchanger to approach Storage Frame of SL1_G200 ('s4'), to pick tool from storage., traj 0), we will sample an IK conf based on the given t0cp frame.
2022-02-02 08:17:38,912 | itj_planning | INFO | FreeMovement: Robot end conf is NOT specified in RoboticFreeMovement(#A579_M1, Free Move to reorient Beam ('b41'), traj 0), we will sample an IK conf based on the given t0cp frame.
2022-02-02 08:21:36,230 | itj_planning | INFO | ---
2022-02-02 08:21:36,230 | itj_planning | INFO | [32m#71 movements written to c:\users\leungp\documents\github\integral_timber_joints\external\itj_design_study\210419_HyparHut\results\movements[0m
2022-02-02 08:21:44,423 | itj_planning | INFO | ---
2022-02-02 08:21:44,423 | itj_planning | INFO | [32mProcess written to c:\users\leungp\documents\github\integral_timber_joints\external\itj_design_study\210419_HyparHut\results\Shelter_process.json[0m
2022-02-02 08:24:57,656 | itj_planning | INFO | ---
2022-02-02 08:24:57,656 | itj_planning | INFO | [32m#9 movements written to c:\users\leungp\documents\github\integral_timber_joints\external\itj_design_study\210419_HyparHut\results\smoothed_movements[0m
2022-02-02 08:25:05,634 | itj_planning | INFO | ---
2022-02-02 08:25:05,634 | itj_planning | INFO | [32mProcess written to c:\users\leungp\documents\github\integral_timber_joints\external\itj_design_study\210419_HyparHut\results\Shelter_process.json[0m
2022-02-02 08:25:05,634 | itj_planning | INFO | A plan has been found for (seq_n=41) beam id b41!
2022-02-02 08:25:05,634 | itj_planning | INFO | [32mReturn success: True[0m
2022-02-02 08:25:05,634 | itj_planning | INFO | --------------------
2022-02-02 08:25:05,634 | itj_planning | INFO | ##########
2022-02-02 08:25:05,634 | itj_planning | INFO | Beam b42 | nonlinear | Trail #0 | time 0.00
2022-02-02 08:25:19,505 | itj_planning | INFO | FreeMovement: Robot end conf is NOT specified in RoboticFreeMovement(#A595_M1, Free Move to reorient Beam ('b42'), traj 0), we will sample an IK conf based on the given t0cp frame.
2022-02-02 08:26:16,553 | itj_planning | INFO | ---
2022-02-02 08:26:16,553 | itj_planning | INFO | [32m#51 movements written to c:\users\leungp\documents\github\integral_timber_joints\external\itj_design_study\210419_HyparHut\results\movements[0m
2022-02-02 08:26:29,505 | itj_planning | INFO | ---
2022-02-02 08:26:29,505 | itj_planning | INFO | [32mProcess written to c:\users\leungp\documents\github\integral_timber_joints\external\itj_design_study\210419_HyparHut\results\Shelter_process.json[0m
2022-02-02 08:29:43,837 | itj_planning | INFO | ---
2022-02-02 08:29:43,837 | itj_planning | INFO | [32m#7 movements written to c:\users\leungp\documents\github\integral_timber_joints\external\itj_design_study\210419_HyparHut\results\smoothed_movements[0m
2022-02-02 08:29:56,673 | itj_planning | INFO | ---
2022-02-02 08:29:56,673 | itj_planning | INFO | [32mProcess written to c:\users\leungp\documents\github\integral_timber_joints\external\itj_design_study\210419_HyparHut\results\Shelter_process.json[0m
2022-02-02 08:29:56,673 | itj_planning | INFO | A plan has been found for (seq_n=42) beam id b42!
2022-02-02 08:29:56,673 | itj_planning | INFO | [32mReturn success: True[0m
2022-02-02 08:29:56,673 | itj_planning | INFO | --------------------
2022-02-02 08:29:56,673 | itj_planning | INFO | ##########
2022-02-02 08:29:56,673 | itj_planning | INFO | Beam b43 | nonlinear | Trail #0 | time 0.00
2022-02-02 08:30:19,146 | itj_planning | INFO | FreeMovement: Robot end conf is NOT specified in RoboticFreeMovement(#A607_M1, Free Move to reorient Beam ('b43'), traj 0), we will sample an IK conf based on the given t0cp frame.
2022-02-02 08:33:28,710 | itj_planning | INFO | ---
2022-02-02 08:33:28,710 | itj_planning | INFO | [32m#91 movements written to c:\users\leungp\documents\github\integral_timber_joints\external\itj_design_study\210419_HyparHut\results\movements[0m
